	ZAM1_s1_YZA	ZAM1_s2_YZA	ZAM1_s3_YZA	ZAM1_s4_YZA	ZAM1_s5_YZA	ZAM1_s6_YZA	ZAM1_s7_YZA	ZAM1_s8_YZA	ZAM1_s9_YZA	ZAM1_s10_YZA	ZAM1_s11_OZA	ZAM1_s12_OZA	ZAM1_s13_OZA	ZAM1_s14_OZA	ZAM1_s15_OZA	ZAM1_s17_OZA	ZAM1_s18_OZA	ZAM1_s19_OZA	ZAM1_s20_YZS	ZAM1_s21_YZS	ZAM1_s22_YZS	ZAM1_s23_YZS	ZAM1_s24_YZS	ZAM1_s25_YZS	ZAM1_s26_YZS	ZAM1_s27_YZS	ZAM1_s28_YZS	ZAM1_s29_YZS	ZAM1_s30_OZS	ZAM1_s31_OZS	ZAM1_s32_OZS	ZAM1_s33_OZS	ZAM1_s34_OZS	ZAM1_s36_OZS	ZAM1_s37_OZS	ZAM1_s38_OZS	ZAM1_s39_YZA	ZAM1_s40_YZA	ZAM1_s41_YZA	ZAM1_s43_YZA	ZAM1_s44_YZA	ZAM1_s45_YZA	ZAM1_s46_YZA	ZAM1_s47_YZA	ZAM1_s48_YZA	ZAM1_s49_OZA	ZAM1_s50_OZA	ZAM1_s51_OZA	ZAM1_s52_OZA	ZAM1_s53_OZA	ZAM1_s54_OZA	ZAM1_s55_OZA	ZAM1_s56_OZA	ZAM1_s58_YZS	ZAM1_s59_YZS	ZAM1_s60_YZS	ZAM1_s61_YZS	ZAM1_s62_YZS	ZAM1_s63_YZS	ZAM1_s65_YZS	ZAM1_s66_YZS	ZAM1_s67_OZS	ZAM1_s69_OZS	ZAM1_s70_OZS	ZAM1_s71_OZS	ZAM1_s72_OZS	ZAM1_s73_OZS	ZAM1_s74_OZS	ZAM1_s75_OZS
ZAM1_s56_OZA	1.9651799534208907	1.7998011755414918	1.8127978092137698	2.0634779434789996	1.9506653655298383	2.1179296631474993	1.8580708015129386	1.8037853470455838	1.9038748880732665	1.7649755750484337	0.2190838650881051	0.25163881598225224	0.5376448879442632	0.8532355362470329	0.2004079066166331	0.6149520255389019	0.15386400755173094	0.14356702454816672	1.8660137217473098	1.800191290643484	1.9339525137642395	1.9059623721398729	2.1783437774871017	2.015393849357374	1.817896869866764	1.7474477444577263	1.930917934186059	1.9423953932648799	0.1338797467336983	0.5150296734876675	0.23417895482168152	0.25038153718249023	0.11904587710400051	0.3573769934585071	0.4355843313850118	0.8076605027492882	1.9167907763950862	0.9776083360518762	1.7247524500457871	1.7670769243085673	1.7396794163317255	1.4622870026045407	1.4991476226091716	1.6086931451533109	1.110872058244292	0.14217944984212638	0.6244565732813133	0.5991512922129753	0.3426626365335552	0.24893920311046966	0.4681485317545404	0.2838405988944967	0.0	1.8473001323554827	1.903615316825779	1.9581132301066715	1.9780813217894893	1.5054422496497533	1.811327195819509	1.624083224962938	1.759277547370155	0.31062293007988245	0.2736356906048871	0.2113910689105935	0.16344337600370332	0.2378474518412953	0.430440878344324	0.09601772000617836	0.7305536213426223
ZAM1_s58_YZS	0.149258580282461	0.061103801350776255	0.06435349925043762	0.2162965238157384	0.207126344558613	0.27735394462539237	0.17816127807861387	0.05699063564374274	0.0665005774365143	0.19872206652136046	1.9931064803134049	2.0780654402835546	2.312210223837083	2.4359357075384422	2.040748885488196	2.3168046368148394	1.7335480159167178	1.9291817019364608	0.1411821315879683	0.08078264999365455	0.38448598213394913	0.21416982354342742	0.34844015613026624	0.2070062697003215	0.03446999337295934	0.16846785011468823	0.12351614243497859	0.21421630704319616	1.718625301002567	2.248976249016688	2.041485208667133	1.8110052728769535	1.7333780394468528	2.108536334018528	2.227431248565886	2.34016795649563	0.13686491134033357	0.9304424442351291	0.1961950627857493	0.24310300118406167	0.28982722472427924	0.38807272130339887	0.36673835596471027	0.248845829231172	0.8604400884038845	1.9798867444198132	2.2959995049381927	2.3008841176337844	2.1763004133421986	2.0959667671274107	1.8654596437806652	1.563762375033495	1.8473001323554827	0.0	0.1014350677781097	0.326179112023344	0.22481977288058116	0.3759158406323841	0.13020319769524896	0.3164721909805519	0.2758186210807506	1.5402525662617481	2.11152142859872	1.6383524628507053	1.949343893182154	1.7883384875015738	2.13570621174355	1.8117527416396482	2.261412464452735
ZAM1_s59_YZS	0.19015088339574282	0.11285523219666323	0.09516492936974942	0.1796182943920697	0.2728449775544163	0.26270406751311015	0.26887981525635685	0.1566441350537629	0.12111651744267238	0.2998897496999893	2.0419895409586135	2.1298299800677967	2.356766936786325	2.4652886472796776	2.0946192107213966	2.3557234961875317	1.7946900519356732	1.980112669754901	0.22984631567644082	0.18209271557056655	0.4670487182913222	0.29461798911367654	0.3409509559302123	0.23850424105752993	0.13319581682325513	0.2695490398091888	0.18056581456601276	0.28386728797334393	1.776787784804679	2.2910795246605	2.091880726983968	1.855616035574077	1.7914062578521488	2.153901870734558	2.274371132153624	2.3679794051881475	0.20598279692556576	1.0073318359728258	0.2968690964768674	0.3435436052072663	0.39079558165694395	0.45852894376128767	0.44812886614143005	0.33106237686914436	0.9460231029607813	2.0338212998128875	2.333163713303395	2.3400114191581016	2.228280679236502	2.151564827949124	1.8991703585486823	1.6197757527174723	1.903615316825779	0.1014350677781097	0.0	0.4016325884238358	0.282769123220735	0.40665036477254607	0.22983107521222326	0.41491167209527097	0.3761902891983179	1.5946156972638597	2.1645606570455858	1.693370976300972	1.999837233043233	1.8337573098033126	2.1776586542329213	1.863989999073458	2.2905926124772633
ZAM1_s60_YZS	0.22248166158771743	0.37708036779070186	0.38786363541802477	0.34792285107634763	0.13091050635952287	0.31044690311095474	0.15996582019352285	0.3069759456033034	0.28084713264255884	0.22421252051701138	2.127124756560365	2.2013535496445593	2.456379965949083	2.6230038353734746	2.157285420057386	2.4780780567309058	1.8286057758869998	2.0573299980676882	0.18853321467123238	0.2835056414952289	0.07600530610844371	0.11257391370588538	0.31230995090820973	0.20448230057052982	0.31839944239823104	0.2638839279055073	0.22193660257398162	0.1182397679971433	1.825072024794034	2.401371879486413	2.1698594141073047	1.9612467673175873	1.8400322014198223	2.252374526534329	2.3649048451231063	2.5320586607555553	0.19575268864974793	0.9875659752252932	0.271584036990737	0.20145270251655018	0.2194136109123873	0.5436679041992423	0.4853702179986771	0.40960002036669785	0.8757565411002572	2.0970482989969117	2.462585986669465	2.461693087605225	2.2976402057524226	2.205677480915112	2.046520283614922	1.6811406462909668	1.9581132301066715	0.326179112023344	0.4016325884238358	0.0	0.13096217562754423	0.6292498298964357	0.22855206969847394	0.3388289802993802	0.20113826514224592	1.6639033084752568	2.230015518750697	1.757606314897518	2.0786599253049185	1.936437222941786	2.289773521560595	1.93734451556785	2.4503725794410633
ZAM1_s61_YZS	0.0948055729557848	0.28333899421984354	0.2891714819217373	0.21809066460923449	0.027502478853361278	0.19301965811228136	0.12001214524098797	0.22523019551906842	0.16691379540767184	0.2132722269452753	2.137906994515396	2.2168406660023825	2.463523577959667	2.6110363635344567	2.175467759156238	2.477729019820333	1.8544944775388308	2.0704064970769767	0.11866656102609056	0.21056413239494717	0.20578535731675238	0.07716079382150653	0.21799762288330465	0.0758493827579886	0.22839840625882588	0.2336594458871954	0.10422374884905662	0.03738115807690381	1.846365429219452	2.4048203150640433	2.183135953780731	1.964601918445094	1.86129586740573	2.2592476237040464	2.3747562976209493	2.51767456265202	0.08883788242658942	1.0222319975632779	0.25397971422661736	0.21901900242902544	0.25898817329376883	0.5279015156913274	0.4810896249299713	0.38206250131438557	0.9243229041775385	2.114813395030148	2.4598219894633964	2.461523043845149	2.314164891321254	2.2267881725512746	2.036300055174192	1.6973975129751242	1.9780813217894893	0.22481977288058116	0.282769123220735	0.13096217562754423	0.0	0.574451132875682	0.17456420705494424	0.3591776586866535	0.23743386205745365	1.67749404634857	2.247567363685936	1.7734027337284326	2.0913034775458748	1.9406496254469643	2.2922639868279417	1.9511379765363464	2.4372541310830456
ZAM1_s62_YZS	0.520371054905411	0.31775029952047923	0.3250823102520795	0.5801868271058158	0.5496620693020712	0.6515241580284299	0.47416140779528987	0.35246498372298213	0.4415193854721669	0.408711794534837	1.6376464102597343	1.7272119377636657	1.950611119644303	2.061908826095778	1.6937156455172862	1.9491328523275684	1.4030757033164414	1.5770767595733128	0.4585019504778521	0.36394795908085187	0.6562085102845885	0.5281767435060609	0.7242190869568327	0.5780395290485217	0.35634171005047666	0.36580747675822906	0.48937490784920484	0.5495074086596109	1.381123814821177	1.884517694482818	1.6883772160269204	1.4496356083235675	1.3955277793442427	1.7480235367867725	1.8689905360632142	1.96552735702709	0.4895968634566232	0.6690261580757738	0.3628701689992432	0.4446657674599508	0.4583411411893478	0.18796951728500172	0.24478968396029832	0.23363347582799948	0.6535958090272947	1.633063132105832	1.9267964052302697	1.9334042354923344	1.8257179799102004	1.752180034323289	1.4936207918250208	1.22206153060654	1.5054422496497533	0.3759158406323841	0.40665036477254607	0.6292498298964357	0.574451132875682	0.0	0.4063992701807288	0.36822920453355346	0.4635663225200714	1.1952116406873445	1.762872301216692	1.2943519460821138	1.59648805232001	1.4280410633600689	1.771092617875485	1.462074337275415	1.8872772014377115
ZAM1_s63_YZS	0.15857776199831083	0.16195993888729074	0.17771331207801308	0.28809219438759825	0.1477645899034132	0.3153823901809798	0.06891385709782728	0.0875510431818244	0.13080742846164092	0.07333691009591732	1.9676755875717176	2.0481104608201774	2.2920665879782556	2.4365833853733663	2.007778390911028	2.3046251944314053	1.6905948209051462	1.9009686217012955	0.05616637187290123	0.05961415487832396	0.27246029408604266	0.1219588980189289	0.3681014278569348	0.2043671393944478	0.10653336221692034	0.06512210550638145	0.1254625391536944	0.1449122247361457	1.6803596784065273	2.232500359163796	2.0136699002146776	1.7924834231811142	1.6952542706159033	2.087823566551898	2.204090619548331	2.343136851909282	0.1060065347429725	0.8667305862388622	0.09189844685700299	0.11391170390247425	0.16193583628270608	0.3547142021305169	0.3121827722963332	0.20797621406415154	0.7806030270897912	1.9470226784037155	2.2863231339689594	2.28845619427247	2.145730061988984	2.0602286652368695	1.8620240407561852	1.52955378946784	1.811327195819509	0.13020319769524896	0.22983107521222326	0.22855206969847394	0.17456420705494424	0.4063992701807288	0.0	0.21464094816523976	0.14645230923925506	1.508686497002462	2.079570083555612	1.6052689649064444	1.9217032935836196	1.768750962019121	2.1197822132676984	1.7820605764355042	2.262760544673023
ZAM1_s65_YZS	0.3708940794560001	0.3116523333240431	0.3319094800497608	0.5025039536480588	0.33247695223504814	0.5267967073187843	0.2411507293281684	0.25951984864392513	0.34106137640552253	0.14942705168668324	1.7897501771467244	1.8655116147705093	2.118286492427766	2.2855197335439748	1.8225264289430667	2.1392524172297853	1.4978174481993143	1.720591992429322	0.2596881436090459	0.237952597736131	0.33305181166664527	0.2840195447482018	0.5721109556703452	0.40964104671322327	0.2826334848545738	0.15334384986522612	0.33904490598781767	0.32223752973792286	1.4916295516366869	2.062748673364309	1.8332316650792961	1.6225506583348055	1.5065835143301	1.9141866034256194	2.02736988290166	2.1952850354783586	0.3156285624153921	0.6630795617624246	0.12447746086313201	0.14305685956377734	0.1206919829173822	0.22341805925986563	0.15642285949894688	0.1440303212325714	0.5684862189593634	1.7620800445621694	2.123798209243501	2.122869661493884	1.9622401470327668	1.8723361141726838	1.7088891738905159	1.3453148950155236	1.624083224962938	0.3164721909805519	0.41491167209527097	0.3388289802993802	0.3591776586866535	0.36822920453355346	0.21464094816523976	0.0	0.1377145570132138	1.3271188308950161	1.8950140601229415	1.4216550038178464	1.7417960932530807	1.5978133128252914	1.9510557364406045	1.6007833378180267	2.113269414521409
ZAM1_s66_YZS	0.2737625964969546	0.29817870534306196	0.3163484542488886	0.41564836961485513	0.2130534284172081	0.42115558925405894	0.13281302110999282	0.22687440122511962	0.272810696794455	0.07934790098094033	1.9266139156390232	2.0016128411818097	2.2555307456199243	2.4228066896020395	1.958096046468707	2.276943334907183	1.6314198362937937	1.8571300998008107	0.1653823324969966	0.1983909071365238	0.2005128880807695	0.16029218343517065	0.45527417709977486	0.2995252806403302	0.24879892077890398	0.12255806765173126	0.2477688537423518	0.2001783930168598	1.6265180257438538	2.2002891083593887	1.9697199649393622	1.760135972739923	1.6414774853704692	2.0514790577210875	2.1643221390005216	2.332298651007782	0.21845773968380308	0.7929300120892364	0.10883946845612115	0.03272284148323296	0.021554376221767053	0.3500055422002695	0.28780601537000555	0.23095899373305842	0.6889605274321405	1.8977461901953523	2.261512375970467	2.2605570387239355	2.0981315883845406	2.007227501554168	1.8462188869721903	1.4813649493372203	1.759277547370155	0.2758186210807506	0.3761902891983179	0.20113826514224592	0.23743386205745365	0.4635663225200714	0.14645230923925506	0.1377145570132138	0.0	1.463656040012069	2.0307072428051662	1.5577763524686976	1.8783985841682227	1.73535223185464	2.088656353856776	1.7372257636688873	2.250408023136671
ZAM1_s67_OZS	1.6609513061871621	1.4917642295176148	1.504393276154592	1.756174232932464	1.6500094752273191	1.8125013399101204	1.5576310306728012	1.497872521962079	1.5978229175516467	1.4650093745805681	0.463877846936481	0.5394343167214164	0.7959833436549261	1.030982264327279	0.5004988382240195	0.8362267701923984	0.23872919491837927	0.3934799906154017	1.5638653247876593	1.4952625174322693	1.644023523220125	1.6066895526632503	1.8744199115327498	1.7121625038009158	1.5113854778951228	1.4454254496216443	1.6267159363673123	1.6423318629629393	0.19511540003968192	0.7491049640878222	0.5061152447236468	0.32499805321035874	0.20793350869020738	0.593903060597278	0.7018295949883239	0.960633149149849	1.6136317229171881	0.6995649418596124	1.4235994983987554	1.469616836075334	1.444634804660593	1.1572143817269853	1.1969281512349481	1.3042445355902816	0.8421683247833449	0.4396377474069954	0.8305325949661013	0.8195807272494048	0.6370925820457305	0.5571108178634788	0.5003605026867287	0.039120659996337445	0.31062293007988245	1.5402525662617481	1.5946156972638597	1.6639033084752568	1.67749404634857	1.1952116406873445	1.508686497002462	1.3271188308950161	1.463656040012069	0.0	0.571458898911882	0.0992391148788163	0.41475762053853743	0.29752487525315957	0.6425171892032411	0.27373569021159694	0.8764424686799293
ZAM1_s69_OZS	2.232280438641886	2.0626044248786393	2.074969230001381	2.327322886670459	2.2201089595327206	2.383959745777064	2.1276033608502063	2.069326018556518	2.1692648491641595	2.0347168438626753	0.15560308471127776	0.04617011802947488	0.28990982327333537	0.6640570458883096	0.07323256060031595	0.4016414417137934	0.41849764693465746	0.1899913698890189	2.134583014557547	2.066680796124446	2.206759200440769	2.176070064843136	2.445708340923324	2.283264288871094	2.08277831164928	2.0160676071441523	2.1980369724057014	2.212139105954461	0.40750883368940016	0.29969262851129685	0.09565426981608427	0.35798004025577207	0.3926811253139675	0.18483378114879	0.18902582665770556	0.6465986168885278	2.1846986521249727	1.2511131859222226	1.9938690500653826	2.0378850149648033	2.0112746251841456	1.7286213543132949	1.767575033247507	1.8755745107587627	1.384407519487924	0.13296783725002873	0.42723581330442356	0.38865131853349033	0.06950261743038798	0.06522945192915341	0.4946567437501649	0.5501707995385404	0.2736356906048871	2.11152142859872	2.1645606570455858	2.230015518750697	2.247567363685936	1.762872301216692	2.079570083555612	1.8950140601229415	2.0307072428051662	0.571458898911882	0.0	0.47430123664859597	0.1741374454104942	0.368208794813055	0.2664012111643663	0.3008006783457795	0.5850006987387363
ZAM1_s70_OZS	1.7581051966125958	1.5901945350006603	1.6029475736042011	1.8543761946084556	1.7459359711598923	1.9100790256961548	1.6534617818999384	1.595581312928946	1.6955904016919914	1.5606509276155347	0.37473425630214646	0.44385800761309285	0.7084031817446053	0.9661498774489939	0.402699512759751	0.7581096647193843	0.1600010564882392	0.3011901770141972	1.6602886719627263	1.5926329785034579	1.7362335299798992	1.7021284317418532	1.9714967357335258	1.8089832994261341	1.609300371129924	1.5417791889843058	1.7238559840087873	1.7380525149424608	0.10374546003893897	0.6669733044766273	0.41296742999688535	0.2654556283316247	0.11433296884128887	0.509202084638359	0.6117891631579968	0.9021773934452223	1.7104122892680869	0.7862055053100439	1.5196442477145238	1.5643836183106283	1.5385447074383232	1.2545728093335797	1.2932819847968033	1.4014149150392656	0.9256794792156067	0.34187112480587767	0.7562848511345753	0.7415279747603082	0.5407967034581724	0.4582004635266232	0.46745574879139756	0.07653438410385681	0.2113910689105935	1.6383524628507053	1.693370976300972	1.757606314897518	1.7734027337284326	1.2943519460821138	1.6052689649064444	1.4216550038178464	1.5577763524686976	0.0992391148788163	0.47430123664859597	0.0	0.32302041901632744	0.23856776652347522	0.5642826343067889	0.18110644462493755	0.8190851927219361
ZAM1_s71_OZS	2.072843374301385	1.8993180766180369	1.9111935331768604	2.1646220619167633	2.063807042661742	2.2232266838361925	1.9715439488866087	1.9084103819209464	2.008095512325423	1.8791083005390377	0.056276397310109146	0.1327237629945076	0.3870623975174775	0.6899164219124932	0.12175407678883253	0.4532958542263241	0.3153853780756045	0.022219456487478424	1.9770925315760863	1.9067424613928998	2.058418207870903	2.020914620764826	2.2863860965189224	2.124700749231565	1.9212216919044636	1.858789653348025	2.0386557704600645	2.056326711173532	0.2813936485658356	0.3550726450461821	0.09214162351195646	0.18862077537793584	0.2682664875951941	0.19593727983813802	0.2889141663907899	0.6464365538363445	2.0262815517216684	1.1091129289019406	1.8373351921023828	1.8842129832509587	1.8593912617978647	1.568995110990849	1.6104005639737298	1.7163164156117372	1.2476244690971308	0.08512428192288463	0.4612913951288656	0.4372757910566777	0.23048755477503619	0.1920521373860666	0.36282294861799297	0.3993634204106932	0.16344337600370332	1.949343893182154	1.999837233043233	2.0786599253049185	2.0913034775458748	1.59648805232001	1.9217032935836196	1.7417960932530807	1.8783985841682227	0.41475762053853743	0.1741374454104942	0.32302041901632744	0.0	0.1956737510461106	0.26701234928644446	0.14193088363008496	0.5709963026712837
ZAM1_s72_OZS	1.9165940978196465	1.736311586220435	1.7471981149349063	2.0021107352684337	1.9131707801260445	2.0642496237598853	1.8216352771208815	1.7499056499962158	1.848832971415321	1.7303322724879424	0.21932180098813994	0.32433474752616953	0.5239315549568302	0.7336361453042916	0.3163853397874397	0.5449749871388782	0.32944672227854405	0.18474877789611951	1.824630248084553	1.7500617991366423	1.921264862346403	1.872417002076182	2.1298219480817897	1.9698861052999856	1.7614728600432172	1.7071210012305795	1.8826023174856445	1.9065695903326005	0.26777463555824504	0.46493708924815874	0.2774551597087994	0.02753686337614417	0.2629287070017887	0.32025865072594734	0.44127534061825857	0.6655198233458638	1.872006569428185	0.9905984890814061	1.6870817371149731	1.7387972465339758	1.7171552333328453	1.4142350152803833	1.4600106879107666	1.5615859506618857	1.1356968526143358	0.2684736986641556	0.5356857783649522	0.5283819163607941	0.4181390523999525	0.3865150813950914	0.24224101530765024	0.300145672984471	0.2378474518412953	1.7883384875015738	1.8337573098033126	1.936437222941786	1.9406496254469643	1.4280410633600689	1.768750962019121	1.5978133128252914	1.73535223185464	0.29752487525315957	0.368208794813055	0.23856776652347522	0.1956737510461106	0.0	0.35373314487438207	0.1424810916258741	0.5818835168808293
ZAM1_s73_OZS	2.266188598754991	2.0825563948076966	2.0927720204354077	2.348236821560857	2.264810757095627	2.4123611888824894	2.1735500231322873	2.0986627539471003	2.1970658338711053	2.0826051302417725	0.21161425974344947	0.23832187689138304	0.18890314339846423	0.4236998478387922	0.2953857037740701	0.19396193409353094	0.581815877172701	0.28748624357659264	2.175772681810961	2.0996662186431387	2.274973140449675	2.224658777973912	2.479056915774187	2.3200283037896914	2.109576831395707	2.0586267169338717	2.2323195618550566	2.258463523438397	0.5430706718463052	0.11342774625751786	0.21696354742437574	0.32854949037465864	0.5309954725255135	0.08387942698244412	0.15299288010348575	0.38853783907894685	2.22245670211912	1.3412464234578698	2.039012478664135	2.0917522052679782	2.070559611897457	1.7650795483571617	1.8121242571335787	1.9122273776113048	1.4846600957640401	0.31672801515023513	0.19509492447854104	0.17734291671753424	0.24740873393117008	0.3302767366087241	0.32627588525067364	0.6367774594786817	0.430440878344324	2.13570621174355	2.1776586542329213	2.289773521560595	2.2922639868279417	1.771092617875485	2.1197822132676984	1.9510557364406045	2.088656353856776	0.6425171892032411	0.2664012111643663	0.5642826343067889	0.26701234928644446	0.35373314487438207	0.0	0.3920185415305865	0.32098139308614193
ZAM1_s74_OZS	1.9338609887517502	1.7624203799256088	1.7746337125468008	2.027371424937721	1.92364966717336	2.0848749864656133	1.8312984024482617	1.7701138159315002	1.8699452923058546	1.7387146314515018	0.19415235062588462	0.26635551385973144	0.5278303587463229	0.8061595406540238	0.23279940240378943	0.5842757641897074	0.2044899194224343	0.12019695227808387	1.8373208424959315	1.7679644955939708	1.9167137442649156	1.8804152469640556	2.147378815750839	1.9853569176685546	1.7832707848289828	1.7189239068454085	1.8996442381579322	1.9160192953235176	0.15398081753890136	0.4899190044047174	0.23251628109397904	0.15715877357797006	0.14383173714757794	0.33089801388129136	0.4306999089314821	0.7514440289618213	1.8868660457985618	0.9672751525148116	1.6972163050418088	1.7433229828470855	1.7181384145375476	1.4300117692785883	1.4704505101565708	1.577199438376295	1.1062294769636065	0.1731808798083263	0.5866115221598504	0.5678586303586711	0.364552862240658	0.2962199912061192	0.37805187198969026	0.2574338870089413	0.09601772000617836	1.8117527416396482	1.863989999073458	1.93734451556785	1.9511379765363464	1.462074337275415	1.7820605764355042	1.6007833378180267	1.7372257636688873	0.27373569021159694	0.3008006783457795	0.18110644462493755	0.14193088363008496	0.1424810916258741	0.3920185415305865	0.0	0.6711450857314253
ZAM1_s75_OZS	2.4001751884179576	2.2046535876369804	2.212353948452865	2.466998371909583	2.4102046301131153	2.538336292680658	2.32162949325112	2.230531928078451	2.325618507850644	2.234180173234661	0.5201682475594099	0.5592176839323991	0.37978813253188703	0.17469709869168154	0.6160960937939284	0.24266570729031345	0.8736609928830891	0.5884445119678428	2.3188553586789293	2.2353889341034154	2.444342485893535	2.3746949957501067	2.609475121534573	2.4562554720314043	2.238544825142485	2.2051047275035436	2.367224858210078	2.405644627841962	0.8247268076786055	0.3094614892230247	0.5362614373979651	0.5544985060517668	0.8149747134777017	0.404854012679013	0.42856277378908314	0.08459822474447848	2.3611953868359032	1.5502242192206042	2.188513713644654	2.2493039919656943	2.233957573769684	1.9112709507006924	1.9655178736983479	2.0553587547592453	1.6985741998217394	0.6328925957012843	0.19504019904159625	0.24346605235648217	0.5547932298060566	0.649744801677933	0.40562210450402997	0.8818466040165518	0.7305536213426223	2.261412464452735	2.2905926124772633	2.4503725794410633	2.4372541310830456	1.8872772014377115	2.262760544673023	2.113269414521409	2.250408023136671	0.8764424686799293	0.5850006987387363	0.8190851927219361	0.5709963026712837	0.5818835168808293	0.32098139308614193	0.6711450857314253	0.0
