	ZAM2_s1_YZD	ZAM2_s2_YZD	ZAM2_s3_YZD	ZAM2_s4_YZD	ZAM2_s5_YZD	ZAM2_s6_YZD	ZAM2_s7_YZD	ZAM2_s8_YZD	ZAM2_s9_YZD	ZAM2_s10_YZD	ZAM2_s11_OZD	ZAM2_s12_OZD	ZAM2_s14_OZD	ZAM2_s15_OZD	ZAM2_s16_OZD	ZAM2_s17_OZD	ZAM2_s18_OZD	ZAM2_s19_OZD	ZAM2_s20_OZD	ZAM2_s21_YZA	ZAM2_s22_YZA	ZAM2_s23_YZA	ZAM2_s24_YZA	ZAM2_s25_YZA	ZAM2_s26_YZA	ZAM2_s27_YZA	ZAM2_s28_YZA	ZAM2_s29_YZA	ZAM2_s30_YZA	ZAM2_s31_OZA	ZAM2_s32_OZA	ZAM2_s34_OZA	ZAM2_s35_OZA	ZAM2_s36_OZA	ZAM2_s37_OZA	ZAM2_s38_OZA	ZAM2_s39_OZA	ZAM2_s40_YZD	ZAM2_s41_YZD	ZAM2_s42_YZD	ZAM2_s43_YZD	ZAM2_s44_YZD	ZAM2_s45_YZD	ZAM2_s46_YZD	ZAM2_s47_YZD	ZAM2_s48_YZD	ZAM2_s49_YZD	ZAM2_s50_OZD	ZAM2_s51_OZD	ZAM2_s53_OZD	ZAM2_s54_OZD	ZAM2_s55_OZD	ZAM2_s56_OZD	ZAM2_s57_OZD	ZAM2_s58_OZD	ZAM2_s59_OZD	ZAM2_s60_YZA	ZAM2_s61_YZA	ZAM2_s63_YZA	ZAM2_s64_YZA	ZAM2_s65_YZA	ZAM2_s66_YZA	ZAM2_s67_YZA	ZAM2_s69_YZA	ZAM2_s70_OZA	ZAM2_s71_OZA	ZAM2_s72_OZA	ZAM2_s73_OZA	ZAM2_s74_OZA	ZAM2_s75_OZA	ZAM2_s76_OZA	ZAM2_s77_OZA	ZAM2_s78_OZA
ZAM2_s54_OZD	1.2159226297998025	1.342638627208359	1.4417094204905294	1.3041933703229496	1.4077524557181338	1.2705592981374052	1.4514686184727332	1.3141736071272712	1.4933147169336582	1.429098738932811	0.9228897979954707	0.4020664467346975	0.781152176403528	0.5876012174537468	0.8022641995114884	0.9740953505066963	0.7062115214017078	1.035908096125493	0.7755294880944062	1.3424933160038501	1.550746554308878	1.3373489782405819	1.3020531931351709	1.311409022718041	1.3025381061241754	1.392167596476474	1.4399464076006436	1.2797629187793873	1.3117579987517498	0.5780506965323744	0.02529024002123923	0.23392206097332408	0.8507589417458727	0.4999365090561712	0.6819693340102294	0.5198545498767692	1.032802746183827	1.062497034377646	1.3689298291508862	1.2065323518270028	1.1149843740255583	1.144351889911314	1.4183519460836183	1.4888241986423225	1.3434721525510045	1.5249917063830583	1.5205682915824061	0.8396399585477525	0.09723894312115512	0.6778449679959385	0.0	0.7907634272792068	0.8152854542949299	0.5888486958879381	0.9403441222167788	0.9854723048046099	1.0520065843510256	1.2568148602056706	1.161211336202153	1.4966006212744356	1.4593753627377046	1.5565537327560641	0.7182118326906665	1.448817338067707	0.27667996428686054	0.3602544322063979	0.44404764076989417	0.5066425575162884	0.8751574735771734	0.7603871731021252	1.034524111898325	0.4589194947675635	1.168110831854907
ZAM2_s55_OZD	2.006617531323135	2.1316802767202914	2.2296436521448335	2.0879434480932386	2.181797437748262	2.0515025759327234	2.2381113826758527	2.0976150571932943	2.2821476079578034	2.2138355234021057	0.4613981222790758	0.45176625913948076	0.4812550857208344	0.4434851385235569	0.020094214431244713	0.19309242940031834	0.407769441295912	0.4953791219300306	0.36015430483679567	2.1231884800406355	2.3369901775677984	2.0968628727050986	2.0801858266006663	2.089999336695026	2.0532639477695738	2.1788070798198684	2.2226872744434076	2.060781439830158	2.080990502964541	0.30513040381494055	0.8061117134907981	0.7525408444418515	0.08116223023499676	0.4333212138148369	0.4537293203610293	0.5709035032835513	0.3602457055073888	1.8468877568522828	2.143505215682302	1.9971358503279368	1.9034225844602444	1.9342608358578368	2.1992773561363212	2.2616770260161627	2.1283975825249133	2.309272597263229	2.309816136969464	0.4596220290029523	0.7886147063266591	0.3500222242462248	0.7907634272792068	0.0	0.0820449907811036	0.36705543691126147	0.3656826946926358	0.4192792279727429	1.8425168158391956	2.0470574561934844	1.946732100901089	2.2745159758781055	2.2191665817509554	2.3307331159960394	1.5072901210600385	2.220629842397469	0.5141063736167462	0.5069632110765101	0.6116992092289704	0.4686736566351085	0.48077162808444635	0.3871554872095833	0.34892148198916156	0.5415053684019432	0.460341102733147
ZAM2_s56_OZD	2.0296215945365135	2.1578717873937743	2.2569793199815424	2.1182034822009235	2.216463014092764	2.083196522365048	2.266529032557523	2.128053966708988	2.3085675548910545	2.2435594663087683	0.3821053241498887	0.4502616061279409	0.4153046693609906	0.405210459976141	0.06349601583953744	0.21730018079638963	0.3506526841170201	0.41333649040661685	0.2921886946021208	2.155051659880604	2.3657256749778357	2.135849874419501	2.1131563132325044	2.1227845240433343	2.0942978219675235	2.207216047513022	2.2535739247479096	2.0924462700387148	2.117176470023071	0.28382431324297575	0.8286134012858859	0.7532474107211412	0.043821864732982906	0.41229230510676884	0.4002328525970127	0.539360712809735	0.2836844774165914	1.8766467911148452	2.1779368119366134	2.0181132154618564	1.9302680858498056	1.9536976957905379	2.231079900242524	2.2968515831660063	2.1579720056270384	2.339311629730131	2.3357343566156046	0.38682281368132765	0.8034754321456717	0.29887304717435553	0.8152854542949299	0.0820449907811036	0.0	0.33364274930426485	0.28370675572454573	0.33723549852561163	1.8663497604854753	2.0714516271607892	1.9758545807357102	2.307734445205167	2.258270519210992	2.36548459829281	1.5264509737825689	2.25612837868316	0.5410367917266	0.5055799000852536	0.5895540210027662	0.44324387688077954	0.40549846228284386	0.3217916456473295	0.27408956864438555	0.5196616959051038	0.3930228854690201
ZAM2_s57_OZD	1.7672401150173853	1.9036032683620687	2.0053697818830383	1.8766965263638664	1.988645854412019	1.8466316945086332	2.0181117545168212	1.8870304818269612	2.053902418572758	1.9993404221978772	0.33804338982592064	0.1878896457131593	0.22384294253894038	0.07855236687116135	0.3640043277463465	0.5488891406640016	0.13015353619515582	0.44756188425479937	0.18681714388806758	1.91838967852796	2.11759277037229	1.9242401504995388	1.880532444355318	1.889453141144134	1.8909029856997421	1.9592122117058073	2.0129492372847655	1.8556998748344118	1.8955814889501659	0.07544624250220605	0.5940559893738793	0.4588884823285069	0.37745804577903175	0.09536163913141578	0.13580196758560903	0.2058263111645509	0.4604406580922408	1.6359536868241225	1.9496593986271635	1.7502884353120653	1.6799315266508323	1.6823060728595602	1.9935822935710679	2.070108181898524	1.9139635910165398	2.095380309820073	2.079436328578291	0.26358231295050943	0.5455663965810819	0.08902228938443682	0.5888486958879381	0.36705543691126147	0.33364274930426485	0.0	0.3546707157716666	0.39724971016522215	1.6077749471406855	1.8126537690044642	1.7320827442815372	2.0742848740865694	2.0459129234877835	2.1367538110201063	1.2588397526303574	2.030844476085803	0.36307127010764756	0.22993970085890666	0.2599323465245904	0.11397531083289983	0.29977819990628796	0.17476448442779732	0.4663510412117989	0.19212847221339896	0.5977008326969943
ZAM2_s58_OZD	2.1195870041492317	2.2571068329852375	2.3591215378254597	2.2312611103370807	2.343169830149873	2.2013009540681696	2.3721822073634122	2.241609676388203	2.407230615632037	2.3537352281173893	0.12596679110537948	0.5384442484567818	0.25487501043186594	0.38191701854567484	0.3471077476687843	0.43629432425241815	0.26441721119332634	0.13098498982898263	0.17657236806529214	2.2730553300453327	2.4716376798051565	2.2773697339318004	2.2351762223635	2.2441089026066536	2.242822449140235	2.3133504680171826	2.3675137278004033	2.2103679095473208	2.2496998327141617	0.3653928544324867	0.9469196309398825	0.8092796919528576	0.30108138901949427	0.44894806823850597	0.3124285684278683	0.5100765265189535	0.13022752040863345	1.990594133050888	2.3041915687099856	2.1014735039728514	2.034040449695667	2.0326863341472214	2.3482321349222657	2.424608246713375	2.268401805598151	2.4497583636175073	2.432503030643693	0.18812438998450107	0.9002107449493245	0.26790027680801665	0.9403441222167788	0.3656826946926358	0.28370675572454573	0.3546707157716666	0.0	0.05596139278377339	1.9609825345933194	2.165581836465443	2.086598571645305	2.428952972637493	2.3992309886284056	2.4913424336447934	1.61109386449178	2.3852621758352166	0.6938918579048845	0.5841079589806677	0.5866690096099592	0.45683207308781204	0.18191926994815613	0.20396645720168333	0.14551065196019025	0.5293848402358342	0.2572751545347463
ZAM2_s59_OZD	2.156496361411427	2.295228049834288	2.3975563989856674	2.2714494573100903	2.385184220547504	2.242250444222186	2.4111249036559608	2.281857900664157	2.4450896796941333	2.3933646607499375	0.11374489090846925	0.583459748756509	0.2682267098091635	0.41669197259387014	0.4003887886981048	0.4781720142977521	0.29568457766024975	0.07610510545733659	0.21281013734581203	2.3139080757652	2.5105140569526596	2.3214862325664307	2.2766434033330696	2.2854674858814734	2.287902847559342	2.3524304083397887	2.4076777577691058	2.2512805979510544	2.292618758753846	0.41418473849125803	0.9911926955755855	0.8463364544743196	0.352077401503481	0.4898839638120801	0.3393395265844862	0.5389721746973465	0.13695281283180832	2.031228447970414	2.346181873545441	2.137399398056255	2.0731384347782824	2.0680469733657953	2.388881286256072	2.466692220075644	2.3081644691468663	2.4893272390078947	2.4700479889777385	0.1963650977792676	0.9420599013399104	0.3087841792327576	0.9854723048046099	0.4192792279727429	0.33723549852561163	0.39724971016522215	0.05596139278377339	0.0	1.9988439768682014	2.20305615707124	2.1266365426015206	2.4701049835554225	2.4431618598271063	2.53309773396308	1.64818817759109	2.42757620284465	0.7436291096360065	0.6271790972322827	0.6180888448210339	0.49431180011990833	0.17985917701625262	0.23529557216236305	0.15609736461011822	0.5641760692689897	0.24233544039771654
ZAM2_s60_YZA	0.16498519031902267	0.29657188066712736	0.3996007412903644	0.2978264201917804	0.4476133546531533	0.29173314559600894	0.4157959298612749	0.3087431279448685	0.44626663364994573	0.40493931035015374	1.916188996515632	1.433421530559402	1.756075064661689	1.582375166398388	1.8542334693163183	2.023441960685877	1.7042640163294174	2.0360496034815325	1.7864070495934576	0.35219237049358576	0.5141700693501091	0.47516012014707987	0.33692559591407467	0.34105687412783725	0.4989495426155584	0.3588266797964179	0.4263805651462585	0.29835880553293803	0.40230169500227153	1.6142417214046014	1.0378099674729242	1.1525234575542878	1.9025068915613936	1.5126586769854395	1.665944296349843	1.4699536766564607	2.0668331658099373	0.14219468704572213	0.4128054352589587	0.16837693260817654	0.09588935348585972	0.13836717239651258	0.4171240053328643	0.5228587099137009	0.3243159561618791	0.4984876928195357	0.4716844149057911	1.8252327835879216	1.0677475266491832	1.693130827663986	1.0520065843510256	1.8425168158391956	1.8663497604854753	1.6077749471406855	1.9609825345933194	1.9988439768682014	0.0	0.2053392749841043	0.16822743309814442	0.5040243187662571	0.5627168559548115	0.5764049206650995	0.35186137487283586	0.494049800626355	1.3284757696345297	1.3824188048576374	1.3871047916440673	1.5047103468464806	1.8570676516347195	1.7639817151502855	2.0710974625914202	1.435396230176068	2.2039667026070453
ZAM2_s61_YZA	0.054720288129539336	0.09827796777289632	0.20119950454051003	0.16377962434246596	0.3180603264236037	0.19553562602103688	0.2230025144596698	0.17164378432893837	0.2427958531843133	0.22461939943187004	2.1194447569504544	1.638704694107415	1.9587326163784593	1.78645577830196	2.0589181108137757	2.2272569365420063	1.9081979043079709	2.2394847444489425	1.9907624227341703	0.21854194372507676	0.31701209514552303	0.4069003846270845	0.23487807509818584	0.2321266065640407	0.4577663069326963	0.173090120339968	0.25410451153595204	0.19578194078860728	0.3241276817218647	1.819526488185381	1.2428549338285564	1.3567410881569308	2.10746898223711	1.7174826767970084	1.8693343259783708	1.6726751158745328	2.27192412621746	0.23961327026883883	0.29455233254927937	0.10212959589457175	0.15553947187336314	0.17038743876370008	0.25781048414976926	0.37659046960174847	0.16363588848179644	0.3094004849584118	0.2669962717303581	2.0282685546263455	1.2730745360262312	1.8977860447396417	1.2568148602056706	2.0470574561934844	2.0714516271607892	1.8126537690044642	2.165581836465443	2.20305615707124	0.2053392749841043	0.0	0.1568811359108171	0.34067388917361874	0.4547415935816627	0.4148293157402062	0.5549778633427271	0.35997827078310246	1.5331303286387206	1.587611583562463	1.5900672865461634	1.709102613435972	2.059817048460522	1.968048724391282	2.276271606809838	1.639288417174597	2.409084378750527
ZAM2_s63_YZA	0.16648282962264502	0.19933501242873083	0.2862307381536022	0.14498662676628885	0.2824566038581655	0.1259729491605973	0.2917133048045015	0.15556832929626374	0.34227550876135066	0.26795251547063603	2.0482266920668897	1.553062298992796	1.890425197837548	1.7116930775671721	1.9595508378557893	2.1226844773884226	1.8339776771351304	2.167217240137719	1.9138274147932346	0.19252325297222928	0.3902770504027372	0.3108171373569285	0.16997491633487066	0.17510345265053945	0.34308534784616673	0.23255674820915512	0.28108215202281156	0.13355284266671566	0.23508169015673575	1.7333125349819547	1.1495222517522157	1.282639913876508	2.0102922539355292	1.6376737269306205	1.7979892170013212	1.604791001152667	2.188110920360858	0.10080521842670506	0.24630288325127528	0.21202521964532184	0.07247881169435084	0.24198053842229864	0.26430373748995684	0.36039005672454333	0.1823247363219723	0.3639564923991247	0.37221189543672756	1.9582128952408362	1.1874372349587508	1.8189158825737124	1.161211336202153	1.946732100901089	1.9758545807357102	1.7320827442815372	2.086598571645305	2.1266365426015206	0.16822743309814442	0.1568811359108171	0.0	0.34916142273535106	0.3944967191524939	0.4186010817850737	0.49562532940466103	0.32892357859956495	1.435044808082663	1.5039645667146	1.5214113585807407	1.6326101738223764	1.9909325961427824	1.8929418323875553	2.1912850388546072	1.566001578057424	2.3247100732657726
ZAM2_s64_YZA	0.39471434453937676	0.25083894722487166	0.18133595486636528	0.20674065676465708	0.10176675447534521	0.22809933028129578	0.14859297421445528	0.19579917787607243	0.20404496637846764	0.12149227410980075	2.393783533543519	1.8930626504654786	2.237034889475066	2.0564177247363418	2.288187228152152	2.445577478341863	2.178722088725791	2.512288784825736	2.257364599576829	0.15715973750734902	0.14962916661443032	0.2455346010154012	0.19461736310292854	0.18519429883366423	0.31859428484091523	0.17243115349800633	0.0877343239323452	0.21920550508274453	0.2110760592582113	2.072483096141934	1.486549485240434	1.6284241102496353	2.340733921685731	1.980434183089681	2.143785025143053	1.9518176745225353	2.5277606733109046	0.4396638127928138	0.13532904171246987	0.44205469034577033	0.4132025782044996	0.5106568918798493	0.0869630602798664	0.061099087113843445	0.1823233321402575	0.1024389078056587	0.2223493373047476	2.304238462504436	1.52876748116441	2.16175068737716	1.4966006212744356	2.2745159758781055	2.307734445205167	2.0742848740865694	2.428952972637493	2.4701049835554225	0.5040243187662571	0.34067388917361874	0.34916142273535106	0.0	0.18845486980719633	0.07426427571561607	0.8446491774745924	0.08709711771803702	1.766938758991247	1.845187128467399	1.8683455936378188	1.9768027001671127	2.3372818677601175	2.2372621360917577	2.5302362118200405	1.9114921372219815	2.6638173942907835
ZAM2_s65_YZA	0.5021180383800523	0.3877147795600161	0.35178388199453153	0.29165216090270585	0.14009909450418864	0.27529490246349375	0.3213502958309562	0.2832066007373252	0.38667240940726116	0.28160704496271616	2.3735799103469817	1.8608140765548338	2.221451973514958	2.035073301507792	2.233971359741338	2.3828449596735086	2.156800257123296	2.489997107097123	2.2315258302170036	0.23627535102921474	0.33791810766683766	0.12242981224136025	0.22955952516294667	0.22834662880681453	0.17488667588366036	0.32033449571498834	0.24794844410864764	0.2706720558143478	0.16441690466967493	2.0373156671328307	1.4523117888356871	1.6134998730234191	2.2888919980195372	1.954029174281259	2.125530705643757	1.9394456662943145	2.4913680336536914	0.4558735565164984	0.16037185175109944	0.5543675456655743	0.46693605121550774	0.6116633109369506	0.22106733797800276	0.12793201227883425	0.2960891343830974	0.2908882623537542	0.40818810800524696	2.2860858386654783	1.5026628217888756	2.1345025061613643	1.4593753627377046	2.2191665817509554	2.258270519210992	2.0459129234877835	2.3992309886284056	2.4431618598271063	0.5627168559548115	0.4547415935816627	0.3944967191524939	0.18845486980719633	0.0	0.17471256216004577	0.8668536928590337	0.11045135290202376	1.7212076472480662	1.8159855208417377	1.8560694306552845	1.9543248515221845	2.320228140853096	2.2137661547902394	2.4923657883191943	1.8934754451086915	2.6257634196668143
ZAM2_s66_YZA	0.46893742339942546	0.32400209766518223	0.24744451563823824	0.2785972748822213	0.1490217029496655	0.29480978721989165	0.2149201858072223	0.26767094020408894	0.25954236440761363	0.19366194745790785	2.4580947599667944	1.954560846291368	2.302148117870009	2.1203129378002488	2.3447096728507906	2.4998960517533835	2.2425796061692647	2.5762444162842684	2.3204753014578903	0.2261458630512865	0.1868968063363968	0.265181522050116	0.2569727492781669	0.2487242825093111	0.33404324002639557	0.24535093963515184	0.1611912459508049	0.2863297517923943	0.2527524959668144	2.133472908903559	1.547168099128068	1.6932073645314762	2.3979009026502203	2.0432484733486613	2.208338736074716	2.0173489081708884	2.588738693003787	0.5057212445370118	0.1876634715000776	0.5160525140471738	0.48447506740889645	0.5848887425648932	0.16036920472941724	0.07010473468249236	0.2562914938371952	0.14798983486484704	0.27186469463080803	2.368901034728331	1.5912084032401268	2.22451251925756	1.5565537327560641	2.3307331159960394	2.36548459829281	2.1367538110201063	2.4913424336447934	2.53309773396308	0.5764049206650995	0.4148293157402062	0.4186010817850737	0.07426427571561607	0.17471256216004577	0.0	0.9141084951440409	0.11214854614746636	1.8251931554963459	1.9073035348241227	1.9338335059958045	2.040416446537283	2.402170404716628	2.3008385702797387	2.590880749019034	1.9759350769316157	2.724480418365945
ZAM2_s67_YZA	0.5084993075669174	0.6483228964055856	0.7514616942742793	0.638775034069631	0.7741681025623813	0.6198204479370021	0.7672191728439867	0.649632124180564	0.7974025188867709	0.7539537097182855	1.5645952417005438	1.0875181750559755	1.404258592012906	1.231543950391142	1.5179566578404657	1.6921721407918648	1.3532362590948952	1.6845680040892284	1.4360114761087155	0.6881374036852028	0.8659003613647547	0.7579162000950188	0.6607794659280248	0.6676068822157851	0.7546248391128721	0.7096017552872371	0.7726232922633486	0.6280464536973139	0.702900979511497	1.2681697798452676	0.7015202448151725	0.8019642429895644	1.5639078142063245	1.1635516619336181	1.31442407971908	1.1181418171508604	1.7187505108716818	0.4132291540293097	0.7361895426268775	0.49249611700252205	0.43330561154239566	0.42726524091879026	0.7590799436369587	0.8541744896465192	0.6707571244402117	0.8487301497968576	0.8219630182913036	1.4735318374801243	0.7237049087222135	1.3434332574729713	0.7182118326906665	1.5072901210600385	1.5264509737825689	1.2588397526303574	1.61109386449178	1.64818817759109	0.35186137487283586	0.5549778633427271	0.49562532940466103	0.8446491774745924	0.8668536928590337	0.9141084951440409	0.0	0.8200275259515436	0.9941829032652071	1.035482227981561	1.0353585002005639	1.154422243162975	1.5052744404093614	1.4131230555122871	1.7235687731180924	1.0843252513077473	1.8560051584481518
ZAM2_s69_YZA	0.4106839503503996	0.2841691261559704	0.24144747349390752	0.2029281900868928	0.04649482976422911	0.20301796348012152	0.2108991489534176	0.19292223663923877	0.27684311980076237	0.17161058149086267	2.353977882475383	1.8478569419046644	2.1990323378255	2.0158441217059253	2.234742844324862	2.3890319834810043	2.138026960819444	2.4717022745661326	2.2151254166793906	0.145471371083762	0.23455442445756902	0.160254269246019	0.15963183285176757	0.15382660154888705	0.23262038443428643	0.21279199771075147	0.13758688236701558	0.19587806525684617	0.1407711601415529	2.0262978406421612	1.4399356915198012	1.5899732311856858	2.2882365222975434	1.9376988057073448	2.1045807362642015	1.9148838369379235	2.481448304795551	0.4075723996115031	0.08385629612482923	0.4616693611829953	0.3990282519275504	0.5241820920139741	0.11241274344230011	0.04206796668803717	0.19685104178046736	0.1865419248839338	0.29935857382897274	2.2652168302192535	1.4855163437270644	2.1188514258679114	1.448817338067707	2.220629842397469	2.25612837868316	2.030844476085803	2.3852621758352166	2.42757620284465	0.494049800626355	0.35997827078310246	0.32892357859956495	0.08709711771803702	0.11045135290202376	0.11214854614746636	0.8200275259515436	0.0	1.7162419114798872	1.801155056612596	1.8313527125494535	1.9356764349808395	2.2987459107259065	2.195968719860942	2.4833354912603482	1.8721419746703567	2.616925722717454
ZAM2_s70_OZA	1.4925186743280028	1.6183148127227032	1.716837909670303	1.57721251390059	1.6761840103979944	1.5421820251049183	1.725960639071048	1.5870464545703133	1.76890145295861	1.7026543214321368	0.6990271660687627	0.18762266871760513	0.5814890910120357	0.39106104129969477	0.5257879527279318	0.6980806910954555	0.4922176876946808	0.8025202009261106	0.544211570926656	1.6140469310416867	1.8250688833005113	1.5988077327128227	1.5723351521266136	1.5819206600642715	1.559764220704241	1.6666426441377993	1.7125432470443658	1.5514291787233196	1.5777789015975676	0.3296140193634254	0.2926759782793863	0.3045753028813288	0.5752936077448066	0.29559832426861726	0.4841563126968055	0.38685636516254424	0.7735585230995653	1.3357001992280528	1.6375716419815356	1.4831852786828272	1.390308133991954	1.420752492551599	1.6900660970561987	1.7567799535201014	1.6170866059029692	1.7983629296960941	1.796368489933366	0.6265937028019406	0.2864752610384763	0.4484112886876319	0.27667996428686054	0.5141063736167462	0.5410367917266	0.36307127010764756	0.6938918579048845	0.7436291096360065	1.3284757696345297	1.5331303286387206	1.435044808082663	1.766938758991247	1.7212076472480662	1.8251931554963459	0.9941829032652071	1.7162419114798872	0.0	0.18186903366310098	0.3447351347949305	0.3211583299080827	0.6628121515303969	0.5368604569454314	0.7731680445035473	0.3147040688259904	0.9059969428207123
ZAM2_s71_OZA	1.543116702940907	1.6775746951657893	1.7788688329697178	1.6483849397687675	1.7590802852719722	1.6177082206937887	1.7910057523156702	1.6586623648895498	1.828100902962382	1.7715145505209708	0.5627151604214824	0.05546682677995602	0.42530530432263186	0.2302827742460577	0.5122408806958045	0.7000548506651736	0.34636568717460264	0.6758517796642359	0.4159073206541313	1.689523475694782	1.8905118923226434	1.6943364092334718	1.651260926046538	1.6602467771584848	1.6613025076272578	1.7319830796985491	1.7846186596921128	1.6268015634964583	1.6657175753951337	0.2330549302971324	0.364458291518864	0.24766859880737893	0.5468745232517149	0.1397416599675029	0.32567585816820666	0.2049926495297725	0.6846707704461166	1.4073311763122602	1.7201066217195577	1.5278371672653297	1.4528555250243953	1.4610311833245608	1.7648553886538427	1.8405088467161885	1.6860391254853415	1.8675792108040896	1.8540370129057644	0.48057643262033745	0.3165770238796486	0.3185703406217367	0.3602544322063979	0.5069632110765101	0.5055799000852536	0.22993970085890666	0.5841079589806677	0.6271790972322827	1.3824188048576374	1.587611583562463	1.5039645667146	1.845187128467399	1.8159855208417377	1.9073035348241227	1.035482227981561	1.801155056612596	0.18186903366310098	0.0	0.16981245665536204	0.15142957385019137	0.5163967212752711	0.4001381582393201	0.6886837414629075	0.13283518124683738	0.8216693642363931
ZAM2_s72_OZA	1.542384544883468	1.6836494116577845	1.7866436561230072	1.6663736964159008	1.7876186703161712	1.640306686777828	1.8016082025964282	1.6769796661639753	1.8326846005406494	1.7860291504223724	0.5295181527496498	0.20007743643377746	0.3691715752489719	0.20653267283848945	0.6121512664904742	0.8006699872044283	0.32284652692241567	0.6498290525795233	0.41022449441772935	1.7113333504844497	1.900654324709418	1.7362254285508967	1.6768706848298272	1.685170370470338	1.7096556864419765	1.743423442575206	1.8021777798574896	1.6491510809670245	1.7001867716634953	0.30754757010593514	0.43875092702987417	0.24283596322871956	0.633230953193479	0.17851259112108442	0.28003704655002515	0.08353176091034484	0.7054672342954338	1.4287194099540794	1.7486385730554674	1.5216278556697207	1.4647905661740321	1.4515648156039722	1.7852730393825729	1.86918995757012	1.7014640747174865	1.8816114207000392	1.856913511003459	0.43820126808101456	0.3684944137196109	0.32780824820456334	0.44404764076989417	0.6116992092289704	0.5895540210027662	0.2599323465245904	0.5866690096099592	0.6180888448210339	1.3871047916440673	1.5900672865461634	1.5214113585807407	1.8683455936378188	1.8560694306552845	1.9338335059958045	1.0353585002005639	1.8313527125494535	0.3447351347949305	0.16981245665536204	0.0	0.1467182305173445	0.470015313162006	0.38353022087609195	0.7140884307774523	0.07024843177395083	0.8410382994408863
ZAM2_s73_OZA	1.6628843036037533	1.8010225217418854	1.9032831703599842	1.777481685476386	1.892879507399409	1.7488182585808187	1.9168136135008385	1.787921318775241	1.9509753691181815	1.899158704147859	0.4193345271725514	0.13417567504728686	0.27494047550771783	0.08118240857723887	0.46799891784783415	0.6556970396344245	0.20249835956023107	0.5360611884366161	0.2817013341641738	1.8203788194843107	2.016202402478706	1.833205834711802	1.7837101423360744	1.7924150083650252	1.8023594030158245	1.8581260681637386	1.9136822964366629	1.7578147215746744	1.8017866213462697	0.16355150325400591	0.5083265814898917	0.35248867878029655	0.48698680501183544	0.041359227256112165	0.17545656400962825	0.10719129911936526	0.5692282364868428	1.537590633478459	1.8538601152113345	1.6446430471660853	1.5788402888071642	1.5759288690251012	1.8951831975214368	1.974450900360895	1.8140061283305016	1.9951003552365956	1.9760700493643082	0.33354310150774136	0.4517528160551298	0.19013522159960133	0.5066425575162884	0.4686736566351085	0.44324387688077954	0.11397531083289983	0.45683207308781204	0.49431180011990833	1.5047103468464806	1.709102613435972	1.6326101738223764	1.9768027001671127	1.9543248515221845	2.040416446537283	1.154422243162975	1.9356764349808395	0.3211583299080827	0.15142957385019137	0.1467182305173445	0.0	0.36877547369571734	0.2604595687132578	0.5763225205565492	0.07815601935271772	0.7060943856700495
ZAM2_s74_OZA	2.011847001127159	2.153591839925275	2.2566283906768976	2.135916119100887	2.255394840886505	2.1091876096662032	2.2716213145705515	2.14649083746676	2.3024985803369824	2.2559098910886446	0.06773321181353754	0.48317258723799	0.10118294941546777	0.2876417020960675	0.4658305741881745	0.5944255541334479	0.1713740530179163	0.18523374387981428	0.1364808744174344	2.1803928600357874	2.370669071653891	2.1995190832821514	2.1452127054297048	2.1536583071895206	2.169895100525848	2.2134204378461044	2.2718253812009377	2.1180804639339366	2.1662049150185516	0.3467108104507499	0.8771020446118629	0.7089633908697575	0.4362152284609461	0.3773342170145143	0.19479234142844604	0.38714763401654756	0.3091068135607823	1.8976219467110569	2.216383656112729	1.9902844817484815	1.934718585224984	1.9196755861391366	2.2545795194113145	2.3369953531878678	2.171258612420792	2.3515387287201106	2.326574445297779	0.03624461585888309	0.8191018019529228	0.21800725419688066	0.8751574735771734	0.48077162808444635	0.40549846228284386	0.29977819990628796	0.18191926994815613	0.17985917701625262	1.8570676516347195	2.059817048460522	1.9909325961427824	2.3372818677601175	2.320228140853096	2.402170404716628	1.5052744404093614	2.2987459107259065	0.6628121515303969	0.5163967212752711	0.470015313162006	0.36877547369571734	0.0	0.1296301589472203	0.3260051228663375	0.42683200691236955	0.4221053246857087
ZAM2_s75_OZA	1.9213497486429092	2.0604352228090175	2.162884819065072	2.037836581741482	2.1532448912263344	2.0092750303691793	2.1766965857642466	2.0482884673131228	2.2101886254213388	2.1593398976566385	0.16339981280840488	0.36189718239100416	0.09410594332145672	0.18160658206599842	0.3754310363153526	0.5306241840200164	0.06068789593786224	0.2762635191993762	0.033828954744180975	2.080828991040027	2.2760409091598537	2.092442349489018	2.0441536886282545	2.0528671200388198	2.060582291989515	2.1180828396072493	2.174021502813982	2.0182697717678377	2.0618165333957847	0.2171191313209531	0.7642383814231674	0.6114872970037809	0.35973544704984284	0.2605854663129812	0.10950303272794963	0.3061340165077877	0.3280893724054901	1.7980327922794652	2.1142271195762987	1.9021190336510858	1.8388417780849102	1.832751893001007	2.1556112891144803	2.234808093695486	2.074240936137875	2.255250497730429	2.2350449648486395	0.09495384390317588	0.711181392849176	0.08904978310884136	0.7603871731021252	0.3871554872095833	0.3217916456473295	0.17476448442779732	0.20396645720168333	0.23529557216236305	1.7639817151502855	1.968048724391282	1.8929418323875553	2.2372621360917577	2.2137661547902394	2.3008385702797387	1.4131230555122871	2.195968719860942	0.5368604569454314	0.4001381582393201	0.38353022087609195	0.2604595687132578	0.1296301589472203	0.0	0.33941385076949815	0.3289198192663877	0.4605839228476248
